Regime Information 
 Unit triggered from 130khz filter 
 Logged clicks regardless of ratio
Logged clicks regardless of click length
Logged clicks regardless of inter-click length
10 or 0.129 milli volts
Gain on Logger = 12 
50 us Minimum / 800 us Maximum
1000 us Minimum / 500000 us Maximum

Session start time 08:19:45:000000 01/05/2017 
 Session end time 21:42:10:000000 04/05/2017 
 Click Time,Click Length,Inter-Click Interval,Amplitude 130khz, Amplitude 60khz 
53958.581762,35,0.185999,0.168235,0.038824 
53960.443256,36,1.861494,0.142353,0.025882 
53961.046565,13,0.603309,0.116471,0.038824 
53964.710998,110,3.664433,0.297647,0.025882 
53974.042671,22,9.331673,0.155294,0.038824 
53974.284311,40,0.241640,0.116471,0.038824 
53974.393695,77,0.109384,0.220000,0.038824 
53976.862473,63,2.468778,0.323529,0.038824 
53980.606578,18,3.744105,0.168235,0.038824 
53982.586305,57,1.979727,0.207059,0.038824 
53988.299536,122,5.713231,0.220000,0.038824 
53988.438908,76,0.139372,0.220000,0.038824 
53989.359432,209,0.920524,0.763529,0.077647 
53990.105680,134,0.746248,0.621176,0.051765 
53990.106241,9,0.000561,0.129412,0.051765 
53990.215246,139,0.109005,0.401176,0.051765 
53994.217365,127,4.002119,0.711765,0.064706 
54114.003386,18,119.786018,0.181176,1.138824 
54125.261915,9,11.258529,0.129412,0.038824 
54125.284042,4,0.022127,0.129412,0.038824 
54125.330769,7,0.046727,0.129412,0.038824 
54125.356238,12,0.025469,0.129412,0.038824 
54125.382403,2,0.026165,0.129412,0.038824 
54125.637333,12,0.254930,0.142353,0.051765 
54125.663957,11,0.026624,0.129412,0.038824 
54125.690178,0,0.026221,0.129412,0.038824 
54126.040046,24,0.349868,0.129412,0.038824 
54128.260414,115,2.220368,0.440000,0.025882 
54133.108848,69,4.848434,0.323529,0.038824 
54133.208996,63,0.100148,0.336471,0.038824 
54133.570898,73,0.361902,0.349412,0.038824 
54133.679414,29,0.108516,0.142353,0.038824 
54136.331065,37,2.651651,0.181176,0.025882 
54136.450711,140,0.119646,0.414118,0.038824 
54141.890821,55,5.440110,0.220000,0.025882 
54142.010488,230,0.119667,0.750588,0.077647 
54144.426745,1,2.416257,0.129412,0.038824 
54144.457733,43,0.030988,0.155294,0.038824 
54144.488280,72,0.030547,0.194118,0.051765 
54144.518552,73,0.030272,0.207059,0.038824 
54144.552722,72,0.034170,0.207059,0.038824 
54144.587077,62,0.034355,0.181176,0.038824 
54144.617650,58,0.030573,0.155294,0.038824 
54144.647746,52,0.030096,0.155294,0.038824 
54144.676896,44,0.029150,0.116471,0.038824 
54144.700819,51,0.023923,0.129412,0.051765 
54144.724996,51,0.024177,0.155294,0.025882 
54144.750415,53,0.025419,0.155294,0.025882 
54144.776742,47,0.026327,0.168235,0.025882 
54144.803658,15,0.026916,0.116471,0.038824 
54149.982921,35,5.179263,0.207059,0.038824 
54150.075404,98,0.092483,0.349412,0.038824 
54150.135372,92,0.059968,0.245882,0.038824 
54150.916782,12,0.781410,0.129412,0.038824 
54151.361814,5,0.445032,0.129412,0.025882 
54155.366603,122,4.004789,0.258824,0.038824 
54155.459237,154,0.092634,0.698824,0.064706 
54156.131432,57,0.672195,0.232941,0.051765 
54165.181282,25,9.049850,0.129412,0.025882 
54165.273866,127,0.092584,0.323529,0.038824 
54166.120603,37,0.846737,0.194118,0.038824 
54166.474014,35,0.353411,0.168235,0.038824 
54166.570411,92,0.096397,0.194118,0.038824 
54167.217947,3,0.647536,0.129412,0.051765 
54168.016186,20,0.798239,0.142353,0.038824 
54168.016680,55,0.000494,0.271765,0.038824 
54168.117454,311,0.100774,1.022353,0.103529 
54168.234807,51,0.117353,0.181176,0.038824 
54168.590794,226,0.355987,0.582353,0.064706 
54168.591327,4,0.000533,0.129412,0.038824 
54168.696248,12,0.104921,0.116471,0.025882 
54168.696714,54,0.000466,0.245882,0.038824 
54168.796339,33,0.099625,0.194118,0.038824 
54169.384571,232,0.588232,0.543529,0.051765 
54169.385089,35,0.000518,0.155294,0.025882 
54169.494462,301,0.109373,1.371765,0.116471 
54170.382725,191,0.888263,0.556471,0.051765 
54170.517235,303,0.134510,1.164706,0.103529 
54170.643561,329,0.126326,1.462353,0.129412 
54170.777183,37,0.133622,0.168235,0.038824 
54182.233106,98,11.455923,0.530588,0.051765 
54182.315850,208,0.082744,0.880000,0.103529 
54182.414001,39,0.098151,0.142353,0.025882 
54182.870489,39,0.456488,0.207059,0.038824 
54182.951301,34,0.080812,0.181176,0.038824 
54183.012541,200,0.061240,1.307059,0.116471 
54183.073023,225,0.060482,2.161176,0.207059 
54183.132470,282,0.059447,2.109412,0.194118 
54183.191969,286,0.059499,2.445882,0.258824 
54183.253098,242,0.061129,2.174118,0.220000 
54183.310213,79,0.057115,0.491765,0.051765 
54183.438446,3,0.128233,0.116471,0.051765 
54183.503866,26,0.065420,0.142353,0.038824 
54183.555541,129,0.051675,0.815294,0.077647 
54183.600086,188,0.044545,1.436471,0.142353 
54183.643591,214,0.043505,1.540000,0.155294 
54183.686969,151,0.043378,1.332941,0.142353 
54183.724904,145,0.037935,1.151765,0.116471 
54183.764057,138,0.039153,1.061176,0.103529 
54183.803980,121,0.039923,0.854118,0.077647 
54183.846215,117,0.042235,0.685882,0.064706 
54250.817598,87,66.971382,0.349412,0.038824 
54250.844321,83,0.026723,0.284706,0.038824 
54250.869909,70,0.025588,0.220000,0.025882 
54250.891959,16,0.022050,0.129412,0.025882 
54251.055651,17198,0.163692,0.116471,0.038824 
54251.097469,3595,0.041818,0.116471,0.038824 
54251.104710,3718,0.007241,0.116471,0.051765 
54251.112253,7,0.007543,0.129412,0.025882 
54251.116258,10,0.004005,0.116471,0.038824 
54251.120488,5,0.004230,0.116471,0.038824 
54251.130510,10,0.010022,0.129412,0.038824 
54251.136270,16,0.005760,0.129412,0.038824 
54251.143141,1,0.006871,0.129412,0.038824 
54251.166670,4,0.023529,0.116471,0.038824 
54251.195780,14,0.029110,0.116471,0.051765 
54251.233739,2,0.037959,0.116471,0.038824 
54295.745212,105,44.511475,0.362353,0.051765 
54295.833845,118,0.088633,0.621176,0.064706 
54295.916270,72,0.082425,0.310588,0.038824 
54296.318462,105,0.402192,0.362353,0.038824 
54296.392335,150,0.073873,0.776471,0.064706 
54296.465499,81,0.073164,0.297647,0.038824 
54296.543519,25,0.078020,0.155294,0.038824 
54296.616320,54,0.072801,0.349412,0.025882 
54296.683470,73,0.067150,0.621176,0.064706 
54296.684060,7,0.000590,0.621176,0.077647 
54296.746095,103,0.062035,0.465882,0.051765 
54296.815513,98,0.069418,0.284706,0.038824 
54296.885303,94,0.069790,0.271765,0.038824 
54296.947079,105,0.061776,0.491765,0.038824 
54297.008433,81,0.061354,0.401176,0.051765 
54297.069268,88,0.060835,0.297647,0.038824 
54297.069599,12,0.000331,0.129412,0.051765 
54297.127560,95,0.057961,0.375294,0.051765 
54297.188539,100,0.060979,0.530588,0.064706 
54297.247908,87,0.059369,0.310588,0.038824 
54297.575513,88,0.327605,0.440000,0.038824 
54297.637958,118,0.062445,0.724706,0.077647 
54297.638311,2,0.000353,0.323529,0.064706 
54297.699491,112,0.061180,0.711765,0.064706 
54297.699841,0,0.000350,0.440000,0.051765 
54297.823967,9,0.124126,0.142353,0.038824 
54298.072160,8,0.248193,0.116471,0.038824 
54298.125881,36,0.053721,0.207059,0.051765 
54298.178975,121,0.053094,0.892941,0.090588 
54298.239361,187,0.060386,1.992941,0.181176 
54298.239982,20,0.000621,0.168235,0.051765 
54298.304955,65,0.064973,0.362353,0.038824 
54302.056638,115,3.751683,0.375294,0.038824 
54302.057246,11,0.000608,0.129412,0.038824 
54302.119112,148,0.061866,0.698824,0.064706 
54302.183539,120,0.064427,0.517647,0.051765 
54302.183864,65,0.000325,0.207059,0.051765 
54302.257847,81,0.073983,0.284706,0.038824 
54302.709371,54,0.451524,0.168235,0.025882 
54302.771147,126,0.061776,1.074118,0.129412 
54302.771535,29,0.000388,0.168235,0.051765 
54302.836932,104,0.065397,0.517647,0.051765 
54319.203062,25,16.366131,0.155294,0.207059 
54339.373119,10,20.170057,0.116471,0.310588 
54339.428842,145,0.055723,0.336471,0.038824 
54339.429485,1,0.000643,0.129412,0.025882 
54339.542092,232,0.112607,1.125882,0.116471 
54339.638147,84,0.096055,0.245882,0.038824 
54340.718326,12,1.080179,0.142353,0.038824 
54639.445184,16,298.726868,0.168235,0.194118 
54834.586371,4,195.141190,0.103529,0.789412 
54834.648230,31,0.061859,0.168235,0.038824 
54882.901324,7,48.253094,0.116471,0.595294 
54883.034319,29,0.132995,0.155294,0.038824 
54887.140774,9,4.106455,0.116471,0.038824 
54887.327371,4,0.186597,0.116471,0.025882 
54887.948825,27,0.621454,0.142353,0.038824 
55012.182575,33,124.233749,0.181176,0.038824 
55018.073324,11,5.890749,0.142353,0.038824 
55027.325482,11,9.252158,0.129412,0.310588 
55027.543873,18,0.218391,0.129412,0.038824 
55028.146882,11,0.603009,0.116471,0.051765 
55034.460651,42,6.313769,0.271765,0.038824 
55034.616857,43,0.156206,0.245882,0.038824 
55038.446221,81,3.829364,0.323529,0.038824 
55038.622296,86,0.176075,0.362353,0.038824 
55038.793759,81,0.171463,0.401176,0.038824 
55040.751061,19,1.957302,0.129412,0.038824 
55043.479705,29,2.728644,0.168235,0.271765 
55092.008333,45,48.528629,0.258824,0.038824 
55092.126126,51,0.117793,0.310588,0.038824 
55094.456139,9,2.330013,0.129412,0.038824 
55094.495256,5,0.039117,0.116471,0.025882 
55115.277220,13,20.781963,0.142353,0.038824 
55115.323578,17,0.046358,0.142353,0.025882 
55115.366773,27,0.043195,0.168235,0.038824 
55115.412322,31,0.045549,0.194118,0.038824 
55115.448304,30,0.035982,0.181176,0.025882 
55115.487562,24,0.039258,0.168235,0.038824 
55115.529429,25,0.041867,0.181176,0.038824 
55115.565324,24,0.035895,0.168235,0.038824 
55115.599140,18,0.033816,0.155294,0.038824 
55117.517435,10,1.918295,0.155294,0.025882 
55117.663184,10,0.145749,0.129412,0.038824 
56670.410473,28,1552.747314,0.142353,0.038824 
56670.683453,20,0.272980,0.116471,0.038824 
56734.919502,105,64.236046,0.181176,0.038824 
56735.125721,92,0.206219,0.194118,0.038824 
56747.233494,57,12.107773,0.116471,0.025882 
56757.585032,78,10.351538,0.194118,0.038824 
56781.995940,32,24.410908,0.142353,0.038824 
56784.015088,63,2.019148,0.271765,0.038824 
56784.228775,56,0.213687,0.232941,0.038824 
56830.347117,15,46.118343,0.142353,0.038824 
56841.436940,20,11.089823,0.142353,0.038824 
56843.107748,75,1.670808,0.478824,0.038824 
56843.171081,46,0.063333,0.271765,0.025882 
56843.635936,58,0.464855,0.414118,0.038824 
56843.754928,41,0.118992,0.232941,0.038824 
56852.478194,40,8.723266,0.207059,0.051765 
56852.660828,21,0.182634,0.129412,0.025882 
56853.174051,28,0.513223,0.181176,0.038824 
56853.251047,42,0.076996,0.271765,0.038824 
56853.329658,43,0.078611,0.271765,0.064706 
56853.391687,46,0.062029,0.284706,0.038824 
56853.451990,36,0.060303,0.220000,0.038824 
56853.779946,17,0.327956,0.129412,0.038824 
56853.845533,33,0.065587,0.181176,0.025882 
56853.904783,32,0.059250,0.181176,0.051765 
56853.965154,27,0.060371,0.155294,0.038824 
56854.021573,26,0.056419,0.155294,0.025882 
56854.081460,32,0.059887,0.168235,0.038824 
56854.142914,30,0.061454,0.181176,0.038824 
56862.508106,19,8.365192,0.129412,0.038824 
56908.971045,41,46.462940,0.168235,0.038824 
56909.199665,25,0.228620,0.142353,0.038824 
57360.851936,50,451.652283,0.297647,0.232941 
58241.459763,2,880.607849,0.401176,1.514118 
60038.105351,48,1796.645630,0.232941,0.271765 
61439.497969,4,1401.392578,0.116471,0.051765 
61439.546471,10,0.048502,0.129412,0.051765 
61713.004659,24,273.458191,0.660000,1.863529 
61720.141326,40,7.136667,0.232941,0.051765 
61730.995745,5,10.854419,0.116471,0.543529 
61746.433004,35,15.437259,0.194118,0.867059 
61746.558654,62,0.125650,0.323529,0.038824 
61787.653016,37,41.094360,0.258824,0.038824 
61787.742558,19,0.089542,0.155294,0.038824 
61788.024144,16,0.281586,0.155294,0.038824 
61846.371556,7,58.347412,0.129412,0.038824 
61846.469553,6,0.097997,0.116471,0.038824 
61846.561248,19,0.091695,0.142353,0.025882 
61846.651815,7,0.090567,0.116471,0.038824 
61846.849330,9,0.197515,0.129412,0.038824 
61846.979972,12,0.130642,0.129412,0.038824 
61847.093888,32,0.113916,0.181176,0.038824 
61847.173826,15,0.079938,0.129412,0.038824 
61847.261934,8,0.088108,0.129412,0.064706 
61858.957897,47,11.695963,0.181176,0.556471 
61859.030706,48,0.072809,0.194118,0.038824 
61887.307352,62,28.276646,0.168235,0.025882 
61904.662631,2,17.355280,0.129412,0.038824 
61904.697415,14,0.034784,0.142353,0.038824 
61904.733743,16,0.036328,0.155294,0.038824 
61904.768644,18,0.034901,0.181176,0.038824 
61904.803558,20,0.034914,0.168235,0.025882 
61904.843928,19,0.040370,0.168235,0.038824 
61904.881636,18,0.037708,0.142353,0.025882 
61904.918699,21,0.037063,0.142353,0.038824 
61904.955647,5,0.036948,0.129412,0.038824 
61904.993623,4,0.037976,0.116471,0.038824 
61929.368779,6,24.375156,0.116471,0.038824 
61931.310279,106,1.941500,0.349412,0.025882 
61931.389322,113,0.079043,0.698824,0.051765 
61931.470534,70,0.081212,0.349412,0.038824 
61936.526646,78,5.056112,0.194118,0.038824 
61950.606217,68,14.079571,0.258824,0.051765 
61950.673131,109,0.066914,0.517647,0.051765 
61950.744093,199,0.070962,1.190588,0.116471 
61950.819631,213,0.075538,1.721177,0.155294 
61950.820317,2,0.000686,0.232941,0.064706 
61950.892361,136,0.072044,1.112941,0.090588 
61950.972276,70,0.079915,0.452941,0.038824 
61950.972551,14,0.000275,0.181176,0.038824 
61951.045899,67,0.073348,0.220000,0.051765 
61951.046185,20,0.000286,0.142353,0.025882 
61951.117786,140,0.071601,0.996471,0.155294 
61951.184290,207,0.066504,1.501176,0.116471 
61951.253502,129,0.069212,0.892941,0.103529 
61951.303292,102,0.049790,0.543529,0.077647 
61951.354351,97,0.051059,0.478824,0.051765 
61951.410104,110,0.055753,0.698824,0.064706 
61951.472123,140,0.062019,0.944706,0.090588 
61951.538777,105,0.066654,0.672941,0.064706 
61952.800967,56,1.262190,0.271765,0.038824 
61952.801261,12,0.000294,0.129412,0.038824 
61952.855384,88,0.054123,0.880000,0.077647 
61952.909165,170,0.053781,1.190588,0.103529 
61952.958512,123,0.049347,1.164706,0.103529 
61952.958909,8,0.000397,0.284706,0.051765 
61953.005659,89,0.046750,0.970588,0.090588 
61953.005982,57,0.000323,0.168235,0.038824 
61953.060347,90,0.054365,0.802353,0.077647 
61953.060695,20,0.000348,0.142353,0.038824 
61953.053163,79,0.000000,0.634118,1.824706 
61953.104789,84,0.051626,0.608235,0.064706 
61953.168346,118,0.063557,0.918824,0.077647 
61953.232569,172,0.064223,1.229412,0.090588 
61953.298425,107,0.065856,0.802353,0.064706 
61953.370860,42,0.072435,0.336471,0.038824 
61953.436432,89,0.065572,0.776471,0.064706 
61953.498152,194,0.061720,1.824706,0.168235 
61953.556454,197,0.058302,1.863529,0.168235 
61953.612625,197,0.056171,1.980000,0.155294 
61953.668078,199,0.055453,1.850588,0.155294 
61953.726639,183,0.058561,1.630588,0.142353 
61953.785356,191,0.058717,1.630588,0.155294 
61953.844179,122,0.058823,1.488235,0.129412 
61953.897937,121,0.053758,1.552941,0.155294 
61953.954414,190,0.056477,1.552941,0.142353 
61954.008940,184,0.054526,1.514118,0.142353 
61954.068889,93,0.059949,1.320000,0.116471 
61954.069197,58,0.000308,0.258824,0.051765 
61954.134026,22,0.064829,0.168235,0.038824 
61960.320037,116,6.186011,0.530588,0.038824 
61960.386758,160,0.066721,1.371765,0.116471 
61960.387225,17,0.000467,0.401176,0.064706 
61960.454252,170,0.067027,1.462353,0.129412 
61960.454799,94,0.000547,0.388235,0.064706 
61960.517482,104,0.062683,0.621176,0.064706 
61960.517932,6,0.000450,0.569412,0.051765 
61960.582682,84,0.064750,0.271765,0.038824 
61960.582986,50,0.000304,0.245882,0.051765 
61960.646020,85,0.063034,0.258824,0.051765 
61960.646341,36,0.000321,0.142353,0.064706 
61960.714220,61,0.067879,0.168235,0.038824 
61960.796076,32,0.081856,0.207059,0.077647 
61960.887842,8,0.091766,0.142353,0.051765 
61960.983561,222,0.095719,2.394118,0.297647 
61960.984025,19,0.000464,0.245882,0.038824 
61961.063191,122,0.079166,0.880000,0.090588 
61961.128902,18,0.065711,0.142353,0.038824 
61961.430221,19,0.301319,0.181176,0.051765 
61961.481792,30,0.051571,0.220000,0.077647 
61961.531051,26,0.049259,0.220000,0.090588 
61961.580126,16,0.049075,0.155294,0.051765 
61961.628636,12,0.048510,0.142353,0.038824 
61961.676197,17,0.047561,0.194118,0.051765 
61961.725111,19,0.048914,0.181176,0.051765 
61961.773682,15,0.048571,0.155294,0.103529 
61961.820950,13,0.047268,0.155294,0.103529 
61961.866179,4,0.045229,0.129412,0.038824 
61961.960865,11,0.094686,0.142353,0.051765 
61962.006442,13,0.045577,0.155294,0.038824 
61962.051992,15,0.045550,0.168235,0.038824 
61962.097477,2,0.045485,0.129412,0.038824 
61965.434716,10,3.337239,0.142353,0.025882 
61968.370710,42,2.935994,0.271765,0.038824 
62008.262591,36,39.891880,0.181176,0.038824 
62010.422810,67,2.160219,0.362353,0.038824 
62010.936987,34,0.514177,0.194118,0.038824 
62059.489585,11,48.552597,0.116471,0.038824 
62059.557889,36,0.068304,0.194118,0.025882 
62059.886559,75,0.328670,0.194118,0.038824 
62060.012560,87,0.126001,0.245882,0.038824 
62060.159503,96,0.146943,0.297647,0.025882 
62060.323319,112,0.163816,0.440000,0.038824 
62060.477490,100,0.154171,0.258824,0.025882 
62060.640328,78,0.162838,0.181176,0.038824 
62060.789165,115,0.148837,0.465882,0.038824 
62060.939030,119,0.149865,0.634118,0.064706 
62061.106481,110,0.167451,0.323529,0.038824 
62061.298084,112,0.191603,0.478824,0.051765 
62068.104201,61,6.806117,0.271765,0.038824 
62068.355902,43,0.251701,0.220000,0.038824 
62068.524516,37,0.168614,0.194118,0.025882 
62090.866256,81,22.341740,0.336471,0.051765 
62092.144296,53,1.278040,0.245882,0.038824 
62092.365932,24,0.221636,0.155294,0.038824 
62126.540926,4,34.174995,0.116471,0.025882 
62126.543837,10,0.002911,0.142353,0.025882 
62126.546767,7,0.002930,0.142353,0.038824 
62126.549698,13,0.002931,0.129412,0.038824 
62126.552643,14,0.002945,0.142353,0.038824 
62126.555600,18,0.002957,0.155294,0.025882 
62126.558584,21,0.002984,0.168235,0.038824 
62126.561573,21,0.002989,0.181176,0.038824 
62126.564573,27,0.003000,0.194118,0.025882 
62126.567585,25,0.003012,0.181176,0.038824 
62126.570611,27,0.003026,0.194118,0.025882 
62126.573653,28,0.003042,0.194118,0.025882 
62126.576714,29,0.003061,0.207059,0.038824 
62126.579795,29,0.003081,0.207059,0.038824 
62126.582893,29,0.003098,0.207059,0.038824 
62126.586007,32,0.003114,0.220000,0.038824 
62126.589149,29,0.003142,0.220000,0.051765 
62126.592310,33,0.003161,0.220000,0.038824 
62126.595514,31,0.003204,0.220000,0.051765 
62126.598751,33,0.003237,0.232941,0.038824 
62126.602028,34,0.003277,0.232941,0.038824 
62126.605362,32,0.003334,0.220000,0.038824 
62126.612205,33,0.006843,0.220000,0.038824 
62126.615723,33,0.003518,0.232941,0.038824 
62126.619302,34,0.003579,0.232941,0.038824 
62126.622957,35,0.003655,0.245882,0.038824 
62126.626689,34,0.003732,0.245882,0.051765 
62126.630513,33,0.003824,0.232941,0.038824 
62126.634473,34,0.003960,0.245882,0.051765 
62126.638587,33,0.004114,0.232941,0.038824 
62126.642888,34,0.004301,0.232941,0.051765 
62126.647391,34,0.004503,0.220000,0.038824 
62126.652121,34,0.004730,0.232941,0.038824 
62126.657148,31,0.005027,0.220000,0.038824 
62126.663253,34,0.006105,0.245882,0.025882 
62126.671676,36,0.008423,0.245882,0.051765 
62126.683976,39,0.012300,0.271765,0.025882 
62126.697889,47,0.013913,0.271765,0.038824 
62126.710149,37,0.012260,0.232941,0.038824 
62126.721325,42,0.011176,0.245882,0.038824 
62126.731689,28,0.010364,0.194118,0.038824 
62126.742137,21,0.010448,0.168235,0.051765 
62126.815725,10,0.073588,0.129412,0.038824 
62126.820112,20,0.004387,0.155294,0.038824 
62126.824441,28,0.004329,0.207059,0.038824 
62126.828653,35,0.004212,0.220000,0.025882 
62126.832765,45,0.004112,0.245882,0.038824 
62126.836758,44,0.003993,0.258824,0.038824 
62126.840633,45,0.003875,0.245882,0.051765 
62126.844437,42,0.003804,0.258824,0.038824 
62126.848199,46,0.003762,0.258824,0.038824 
62126.851930,46,0.003731,0.258824,0.038824 
62126.855603,44,0.003673,0.258824,0.025882 
62126.859283,41,0.003680,0.258824,0.038824 
62126.862945,50,0.003662,0.245882,0.038824 
62126.866606,45,0.003661,0.245882,0.038824 
62126.870255,50,0.003649,0.258824,0.038824 
62126.873912,51,0.003657,0.271765,0.025882 
62126.877589,50,0.003677,0.297647,0.038824 
62126.881306,50,0.003717,0.323529,0.038824 
62126.885046,51,0.003740,0.323529,0.038824 
62126.888798,52,0.003752,0.336471,0.038824 
62126.892578,54,0.003780,0.323529,0.038824 
62126.896398,43,0.003820,0.336471,0.038824 
62126.900281,46,0.003883,0.323529,0.025882 
62126.904213,39,0.003932,0.310588,0.038824 
62126.908199,35,0.003986,0.323529,0.038824 
62126.912226,32,0.004027,0.271765,0.038824 
